day,financial_status,order_name,customer_id,customer_type,variant_sku,product_price,shipping_region,shipping_postal_code,customer_cohort_week,customer_cohort_month,units_per_transaction
4/1/2024,paid,#891698,3.55E+12,Returning,SQ5173256,49.99,District Of Columbia,20012,2020-W52,2020-12,1
4/1/2024,paid,#891892,3.06E+12,Returning,SQ3100795,44.99,Massachusetts,01776-1714,2020-W19,2020-05,1
4/1/2024,paid,#891905,7.35E+12,First-time,BB1289P,99.99,Virginia,24266,2024-W14,2024-04,1
4/1/2024,paid,#891479,7.35E+12,First-time,BB1289P,99.99,California,91711,2024-W14,2024-04,1
4/1/2024,paid,#892098,3.52E+12,Returning,SQ8862610,0,Tennessee,37214,2020-W49,2020-12,1
4/1/2024,paid,#891543,5.02E+12,Returning,,0,Ohio,45069,2021-W08,2021-02,0
4/1/2024,paid,#892198,3.08E+12,Returning,,0,Georgia,30076,2020-W20,2020-05,0
4/1/2024,paid,#891675,5.46E+12,Returning,,0,Florida,34744,2021-W50,2021-12,0
4/1/2024,paid,#892056,3.54E+12,Returning,,0,North Carolina,28461,2020-W51,2020-12,0
4/1/2024,paid,#891701,3.49E+12,Returning,,0,Colorado,80111,2020-W47,2020-11,0
4/1/2024,paid,#891948,3.26E+12,Returning,,0,Texas,75023,2020-W30,2020-07,0
4/1/2024,paid,#891705,3.05E+12,Returning,,0,New York,11233,2020-W19,2020-05,0
4/1/2024,paid,#891626,5.31E+12,Returning,,0,Oregon,97435,2021-W38,2021-09,0
4/1/2024,paid,#892025,1.54E+12,Returning,SQ1726938,0,Pennsylvania,19027,2019-W20,2019-05,1
4/1/2024,paid,#892263,6.58E+12,Returning,BB1182-5,49.99,New York,12020,2023-W16,2023-04,1
4/1/2024,paid,#891666,5.46E+12,Returning,,0,Virginia,22124,2021-W50,2021-12,0
4/1/2024,paid,#891950,2.77E+12,Returning,SQ1726938,0,Illinois,60201,2019-W49,2019-12,1
4/1/2024,paid,#891614,7.13E+12,Returning,SQ9178530,59.99,Pennsylvania,18801,2024-W01,2024-01,1
4/1/2024,paid,#891706,3.05E+12,Returning,SQ9178530,39.99,Washington,99205,2020-W19,2020-05,1
4/1/2024,paid,#891937,3.04E+12,Returning,SQ9178530,0,Massachusetts,1906,2020-W18,2020-05,1
4/1/2024,paid,#892125,2.74E+12,Returning,SQ1726938,0,North Carolina,28405,2019-W48,2019-11,1
4/1/2024,paid,#891856,6.27E+12,Returning,BB-Tropical,49.99,Alabama,35470-5200,2022-W41,2022-10,1
4/1/2024,paid,#892042,2.80E+12,Returning,,0,Colorado,80907,2019-W51,2019-12,0
4/1/2024,paid,#892007,3.06E+12,Returning,,0,Texas,78256,2020-W19,2020-05,0
4/1/2024,paid,#891652,7.04E+12,Returning,,0,Florida,33782,2023-W48,2023-12,0
4/1/2024,paid,#892213,2.79E+12,Returning,SQ1726938,0,Texas,77479,2019-W50,2019-12,1
4/1/2024,paid,#891930,7.02E+12,Returning,,0,Virginia,22124,2023-W47,2023-11,0
4/1/2024,paid,#891988,3.06E+12,Returning,,0,Pennsylvania,17961,2020-W19,2020-05,0
4/1/2024,paid,#891745,3.15E+12,Returning,SQ5173256,49.99,New York,10801,2020-W23,2020-06,1
4/1/2024,paid,#892210,2.81E+12,Returning,,0,Iowa,52637,2020-W01,2019-12,0
4/1/2024,paid,#892196,3.21E+12,Returning,SQBRM24,0,Pennsylvania,19086,2020-W27,2020-07,1
4/1/2024,paid,#891771,3.09E+12,Returning,,0,Florida,32771,2020-W20,2020-05,0
4/1/2024,paid,#891568,3.27E+12,Returning,SQ5173256,49.99,Maine,4864,2020-W30,2020-07,1
4/1/2024,paid,#891866,3.05E+12,Returning,,0,Maryland,20817,2020-W19,2020-05,0
4/1/2024,paid,#892049,3.55E+12,Returning,,0,New Jersey,7052,2020-W52,2020-12,0
4/1/2024,paid,#891709,1.51E+12,Returning,SQ9178530,59.99,California,92009,2019-W18,2019-05,1
4/1/2024,paid,#891500,2.76E+12,Returning,SQ8862610,54.99,Iowa,50263,2019-W49,2019-12,1
4/1/2024,paid,#891986,5.44E+12,Returning,,0,California,92651,2021-W49,2021-12,0
4/1/2024,paid,#891578,3.12E+12,Returning,SQ9178530,39.99,Utah,84741,2020-W21,2020-05,1
4/1/2024,paid,#891909,5.07E+12,Returning,,0,Colorado,80602-4613,2021-W13,2021-03,0
4/1/2024,paid,#892278,7.36E+12,First-time,BB1289P,99.99,Colorado,80218,2024-W14,2024-04,1
4/1/2024,paid,#891508,5.28E+12,Returning,SQ9178530,44.99,Colorado,80538,2021-W34,2021-08,1
4/1/2024,paid,#891554,3.34E+12,Returning,SQ9178530,39.99,New Hampshire,3301,2020-W36,2020-08,1
4/1/2024,paid,#891996,7.21E+12,Returning,,0,Texas,77573,2024-W05,2024-02,0
4/1/2024,paid,#891776,3.04E+12,Returning,SQ9178530,39.99,Wisconsin,53711,2020-W19,2020-05,1
4/1/2024,paid,#891830,3.03E+12,Returning,,0,Missouri,63901,2020-W18,2020-05,0
4/1/2024,paid,#892144,1.25E+12,Returning,SQ1726938,0,Connecticut,6107,2018-W50,2018-12,1
4/1/2024,paid,#892181,3.04E+12,Returning,BBNYBGLA,0,Minnesota,56320,2020-W18,2020-05,1
4/1/2024,paid,#891486,6.60E+12,Returning,SQ9178530,44.99,Florida,32246,2023-W18,2023-05,1
4/1/2024,paid,#891661,3.23E+12,Returning,SQ5173256,49.99,New York,14850-4712,2020-W28,2020-07,1
4/1/2024,paid,#891565,3.25E+12,Returning,SQ9178530,39.99,Texas,77523,2020-W29,2020-07,1
4/1/2024,paid,#892195,3.06E+12,Returning,,0,Rhode Island,2878,2020-W19,2020-05,0
4/1/2024,paid,#891493,3.56E+12,Returning,SQ9178530,39.99,California,94901,2020-W53,2021-01,1
4/1/2024,paid,#892151,3.15E+12,Returning,,0,Ohio,45429,2020-W23,2020-06,0
4/1/2024,paid,#891619,3.01E+12,Returning,SQ9178530,39.99,California,94587-1824,2020-W17,2020-04,1
4/1/2024,paid,#892019,3.06E+12,Returning,SQ8862610,0,Texas,78757,2020-W19,2020-05,1
4/1/2024,paid,#891627,3.03E+12,Returning,SQ9178530,119.97,Washington,98682,2020-W18,2020-05,1
4/1/2024,paid,#891810,3.29E+12,Returning,,0,North Carolina,28226,2020-W32,2020-08,0
4/1/2024,paid,#892194,3.31E+12,Returning,,0,Florida,34212,2020-W33,2020-08,0
4/1/2024,paid,#892051,2.18E+12,Returning,BBNYBGLA,0,Maryland,21201,2019-W34,2019-08,1
4/1/2024,paid,#891496,3.03E+12,Returning,SQ5173256,49.99,New York,11953,2020-W18,2020-05,1
4/1/2024,paid,#892103,3.53E+12,Returning,,0,California,94116,2020-W50,2020-12,0
4/1/2024,paid,#892176,3.12E+12,Returning,SQ8862610,0,Florida,33606,2020-W22,2020-05,1
4/1/2024,paid,#892259,7.36E+12,First-time,BB186-44,99.99,Texas,78255,2024-W14,2024-04,1
4/1/2024,paid,#891820,1.18E+12,Returning,SQ8862610,54.99,Pennsylvania,19428,2018-W19,2018-05,1
4/1/2024,paid,#891756,3.02E+12,Returning,SQ9178530,39.99,Colorado,80920,2020-W18,2020-04,1
4/1/2024,paid,#892260,7.36E+12,First-time,BB940-18,69.99,Michigan,48823,2024-W14,2024-04,1
4/1/2024,paid,#892156,3.05E+12,Returning,SQ9178530,0,South Carolina,29360,2020-W19,2020-05,1
4/1/2024,paid,#891485,2.19E+12,Returning,,0,South Carolina,29676,2019-W35,2019-08,0
4/1/2024,paid,#891993,5.47E+12,Returning,,0,Connecticut,6119,2021-W51,2021-12,0
4/1/2024,paid,#891938,2.77E+12,Returning,SQ1726938,0,Illinois,61877,2019-W49,2019-12,1
4/1/2024,paid,#891893,3.28E+12,Returning,,0,Arizona,85044,2020-W31,2020-07,0
4/1/2024,paid,#891516,3.59E+12,Returning,SQ8862610,309.99,Colorado,80209,2021-W02,2021-01,1
4/1/2024,paid,#892155,3.42E+12,Returning,SQ8862610,0,Florida,32607,2020-W41,2020-10,1
4/1/2024,paid,#891985,3.21E+12,Returning,,0,Oregon,97034,2020-W27,2020-06,0
4/1/2024,paid,#891992,3.50E+12,Returning,SQ9178530,0,Minnesota,55063,2020-W48,2020-11,1
4/1/2024,paid,#892163,3.54E+12,Returning,,0,Virginia,24541,2020-W51,2020-12,0
4/1/2024,paid,#892193,3.48E+12,Returning,SQ9178530,0,Maryland,20877,2020-W46,2020-11,1
4/1/2024,paid,#891956,3.04E+12,Returning,SQ8862610,0,Colorado,80134,2020-W19,2020-05,1
4/1/2024,paid,#891501,3.01E+12,Returning,SQ5173256,49.99,Minnesota,55116,2020-W17,2020-04,1
4/1/2024,paid,#891677,7.05E+12,Returning,BBNYBGLA,99.99,Illinois,60061,2023-W49,2023-12,1
4/1/2024,paid,#891494,3.09E+12,Returning,SQ1726938,49.99,New York,10025,2020-W20,2020-05,1
4/1/2024,paid,#892074,5.47E+12,Returning,SQ1726938,0,New York,14075,2021-W51,2021-12,1
4/1/2024,paid,#892101,1.23E+12,Returning,,0,Connecticut,6897,2019-W14,2019-04,0
4/1/2024,paid,#892136,3.12E+12,Returning,,0,Georgia,30327,2020-W21,2020-05,0
4/1/2024,paid,#891703,3.38E+12,Returning,,0,Ohio,43221,2020-W38,2020-09,0
4/1/2024,paid,#891597,6.39E+12,Returning,SQ9178530,59.99,Texas,75074,2022-W50,2022-12,1
4/1/2024,paid,#892085,1.18E+12,Returning,SQ1726938,0,Texas,78703,2018-W30,2018-07,1
4/1/2024,paid,#891870,5.85E+12,Returning,,0,Louisiana,70130,2022-W29,2022-07,0
4/1/2024,paid,#892264,7.36E+12,First-time,BB-RainbowFields,0,New York,11747-3316,2024-W14,2024-04,1
4/1/2024,paid,#891878,3.29E+12,Returning,SQBRM24,44.99,Florida,33319,2020-W32,2020-08,1
4/1/2024,paid,#891639,6.98E+12,Returning,,0,New Jersey,7716,2023-W45,2023-11,0
4/1/2024,paid,#891482,5.45E+12,Returning,SQ8862610,869.88,New York,11207,2021-W49,2021-12,1
4/1/2024,paid,#891836,3.30E+12,Returning,SQBRM24,44.99,District Of Columbia,20015,2020-W33,2020-08,1
4/1/2024,paid,#891811,3.24E+12,Returning,,0,Colorado,80221,2020-W29,2020-07,0
4/1/2024,paid,#891777,3.00E+12,Returning,SQ5173256,49.99,District Of Columbia,20016,2020-W17,2020-04,1
4/1/2024,paid,#891947,3.04E+12,Returning,SQBRM24,0,Louisiana,71270,2020-W19,2020-05,1
4/1/2024,paid,#891604,3.54E+12,Returning,SQ9178530,129.99,North Carolina,28443,2020-W51,2020-12,1
4/1/2024,paid,#891990,5.47E+12,Returning,,0,New Hampshire,3032,2021-W51,2021-12,0
4/1/2024,paid,#892040,3.47E+12,Returning,,0,Pennsylvania,19154,2020-W46,2020-11,0
4/1/2024,paid,#891694,3.20E+12,Returning,,0,New Jersey,7728,2020-W26,2020-06,0
4/1/2024,paid,#891650,3.31E+12,Returning,,0,Indiana,46516,2020-W33,2020-08,0
4/1/2024,paid,#892200,3.33E+12,Returning,SQ9178530,0,California,91106,2020-W35,2020-08,1
4/1/2024,paid,#892055,2.06E+12,Returning,SQ8862610,0,Michigan,48455-9342,2019-W27,2019-07,1
4/1/2024,paid,#891588,3.55E+12,Returning,SQ9178530,134.97,New Jersey,7458,2020-W52,2020-12,1
4/1/2024,paid,#891730,3.41E+12,Returning,,0,Virginia,23231,2020-W40,2020-10,0
4/1/2024,paid,#892142,3.02E+12,Returning,SQ1726938,0,Illinois,62521,2020-W18,2020-04,1
4/1/2024,paid,#891575,3.50E+12,Returning,,0,Massachusetts,1720,2020-W48,2020-11,0
4/1/2024,paid,#892244,1.18E+12,Returning,,0,California,92065,2018-W30,2018-07,0
4/1/2024,paid,#892267,7.36E+12,First-time,,0,Florida,33062,2024-W14,2024-04,0
4/1/2024,paid,#891780,3.34E+12,Returning,,0,New York,10011,2020-W35,2020-08,0
4/1/2024,paid,#891737,3.16E+12,Returning,,0,Texas,77007,2020-W24,2020-06,0
4/1/2024,paid,#892230,1.37E+12,Returning,SQ1726938,0,Ohio,45244,2019-W07,2019-02,1
4/1/2024,paid,#891679,3.44E+12,Returning,,0,North Carolina,28523,2020-W42,2020-10,0
4/1/2024,paid,#892088,2.78E+12,Returning,SQ1726938,0,Delaware,19806,2019-W50,2019-12,1
4/1/2024,paid,#891635,7.21E+12,Returning,,0,Nebraska,69361,2024-W05,2024-01,0
4/1/2024,paid,#891618,6.24E+12,Returning,SQ8862610,54.99,Georgia,30342,2022-W39,2022-09,1
4/1/2024,paid,#891574,3.55E+12,Returning,SQ5173256,49.99,Pennsylvania,19406,2020-W51,2020-12,1
4/1/2024,paid,#892167,3.04E+12,Returning,SQ1726938,0,Missouri,64080,2020-W19,2020-05,1
4/1/2024,paid,#891818,3.34E+12,Returning,,0,New Hampshire,3824,2020-W35,2020-08,0
4/1/2024,paid,#891728,2.68E+12,Returning,SQ8862610,79.99,Maryland,20732,2019-W44,2019-11,1
4/1/2024,paid,#892105,3.43E+12,Returning,,0,Massachusetts,2420,2020-W42,2020-10,0
4/1/2024,paid,#891945,3.17E+12,Returning,SQ9178530,0,Texas,75075,2020-W25,2020-06,1
4/1/2024,paid,#891570,5.66E+12,Returning,,0,Massachusetts,1801,2022-W17,2022-04,0
4/1/2024,paid,#892153,3.37E+12,Returning,,0,Maryland,21120,2020-W37,2020-09,0
4/1/2024,paid,#891825,3.41E+12,Returning,,0,Pennsylvania,19146,2020-W40,2020-10,0
4/1/2024,paid,#892256,7.04E+12,Returning,SQ9178530,179.97,Maine,4103,2023-W48,2023-11,1
4/1/2024,paid,#891617,3.39E+12,Returning,SQ9178530,119.97,Georgia,30135,2020-W39,2020-09,1
4/1/2024,paid,#891527,3.21E+12,Returning,,0,Colorado,81050,2020-W27,2020-06,0
4/1/2024,paid,#891643,3.22E+12,Returning,,0,Virginia,22032,2020-W27,2020-07,0
4/1/2024,paid,#891653,7.07E+12,Returning,SQ9178530,59.99,Georgia,30341,2023-W51,2023-12,1
4/1/2024,paid,#892110,3.42E+12,Returning,SQ8862610,0,Florida,33176,2020-W41,2020-10,1
4/1/2024,paid,#891546,3.11E+12,Returning,SQ9178530,39.99,California,95134,2020-W21,2020-05,1
4/1/2024,paid,#891600,3.20E+12,Returning,,0,Georgia,30161,2020-W26,2020-06,0
4/1/2024,paid,#891982,6.57E+12,Returning,,0,Virginia,23229,2023-W15,2023-04,0
4/1/2024,paid,#892268,7.36E+12,First-time,CLIPPER,13.99,Texas,78645,2024-W14,2024-04,1
4/1/2024,paid,#892218,3.18E+12,Returning,,0,New Jersey,7040,2020-W25,2020-06,0
4/1/2024,paid,#892268,7.36E+12,First-time,C007,9.99,Texas,78645,2024-W14,2024-04,1
4/1/2024,paid,#891579,3.06E+12,Returning,SQ9178530,39.99,South Carolina,29466,2020-W19,2020-05,1
4/1/2024,paid,#891789,3.07E+12,Returning,SQ1726938,49.99,California,90638,2020-W20,2020-05,1
4/1/2024,paid,#892008,3.32E+12,Returning,,0,Texas,77807,2020-W34,2020-08,0
4/1/2024,paid,#892146,3.04E+12,Returning,SQ1726938,0,Colorado,80210,2020-W18,2020-05,1
4/1/2024,paid,#891885,2.29E+12,Returning,,0,Colorado,80111,2019-W38,2019-09,0
4/1/2024,paid,#891699,3.43E+12,Returning,,0,Pennsylvania,17109,2020-W41,2020-10,0
4/1/2024,paid,#892030,3.34E+12,Returning,SQ8862610,0,Colorado,80921,2020-W35,2020-08,1
4/1/2024,paid,#891534,3.40E+12,Returning,,0,Michigan,48091,2020-W39,2020-09,0
4/1/2024,paid,#891896,3.06E+12,Returning,SQ9178530,39.99,Pennsylvania,16823,2020-W19,2020-05,1
4/1/2024,paid,#891912,7.35E+12,First-time,VaseGLD,24.99,Connecticut,6615,2024-W14,2024-04,1
4/1/2024,paid,#892109,5.50E+12,Returning,BBNYBGLA,0,Texas,76240-8035,2022-W02,2022-01,1
4/1/2024,paid,#891912,7.35E+12,First-time,BB693-25,64.99,Connecticut,6615,2024-W14,2024-04,2
4/1/2024,paid,#891842,3.52E+12,Returning,SQ9178530,44.99,Michigan,48108,2020-W49,2020-12,1
4/1/2024,paid,#891551,1.54E+12,Returning,SQ9178530,39.99,Florida,32550,2019-W20,2019-05,1
4/1/2024,paid,#891998,1.28E+12,Returning,SQBRM24,0,Massachusetts,2056,2018-W51,2018-12,1
4/1/2024,paid,#891796,3.04E+12,Returning,,0,New York,10901,2020-W18,2020-05,0
4/1/2024,paid,#892129,5.71E+12,Returning,BB-PET-SAFE,0,Maryland,21234,2022-W22,2022-05,1
4/1/2024,paid,#892091,1.18E+12,Returning,,0,Florida,33486,2018-W30,2018-07,0
4/1/2024,paid,#891844,3.56E+12,Returning,,0,Utah,84780-4717,2020-W53,2020-12,0
4/1/2024,paid,#891576,6.30E+12,Returning,,0,Massachusetts,2478,2022-W44,2022-11,0
4/1/2024,paid,#892179,5.29E+12,Returning,,0,New York,11554,2021-W36,2021-09,0
4/1/2024,paid,#891740,2.86E+12,Returning,,0,Texas,78628,2020-W06,2020-02,0
4/1/2024,paid,#891788,3.29E+12,Returning,SQ1726938,49.99,Texas,77375,2020-W31,2020-08,1
4/1/2024,paid,#892137,3.31E+12,Returning,SQ9178530,0,Washington,98012,2020-W33,2020-08,1
4/1/2024,paid,#892249,7.36E+12,First-time,SQ1726938,69.99,California,95030,2024-W14,2024-04,1
4/1/2024,paid,#892223,2.06E+12,Returning,SQ1726938,0,Georgia,30092,2019-W26,2019-06,1
4/1/2024,paid,#892199,1.18E+12,Returning,,0,Colorado,80924,2017-W19,2017-05,0
4/1/2024,paid,#891697,3.04E+12,Returning,,0,California,95032,2020-W19,2020-05,0
4/1/2024,paid,#892014,3.06E+12,Returning,,0,Florida,33411,2020-W19,2020-05,0
4/1/2024,paid,#892066,3.42E+12,Returning,,0,Montana,59106,2020-W41,2020-10,0
4/1/2024,paid,#891806,3.05E+12,Returning,SQBRM24,44.99,Florida,34119,2020-W19,2020-05,1
4/1/2024,paid,#891509,3.05E+12,Returning,SQ9178530,39.99,Texas,76028,2020-W19,2020-05,1
4/1/2024,paid,#891944,1.18E+12,Returning,SQ1726938,0,California,95467,2017-W48,2017-12,1
4/1/2024,paid,#891561,3.38E+12,Returning,SQ9178530,39.99,Montana,59837,2020-W38,2020-09,1
4/1/2024,paid,#892033,2.85E+12,Returning,SQ8862610,0,Virginia,22309,2020-W06,2020-02,1
4/1/2024,paid,#891926,7.36E+12,First-time,SQ3100795,0,California,92508-2531,2024-W14,2024-04,1
4/1/2024,paid,#891787,3.23E+12,Returning,SQ9178530,39.99,Georgia,31326,2020-W28,2020-07,1
4/1/2024,paid,#891583,3.01E+12,Returning,SQ8862610,54.99,Florida,33431,2020-W17,2020-04,1
4/1/2024,paid,#891638,3.06E+12,Returning,SQ9178530,39.99,California,93444,2020-W19,2020-05,1
4/1/2024,paid,#891506,3.07E+12,Returning,,0,California,90026,2020-W20,2020-05,0
4/1/2024,paid,#891922,2.11E+12,Returning,BB1150-28,59.99,New York,10514,2019-W29,2019-07,1
4/1/2024,paid,#891724,3.43E+12,Returning,,0,Wisconsin,54756,2020-W42,2020-10,0
4/1/2024,paid,#891573,3.28E+12,Returning,SQ9178530,39.99,New Jersey,7726,2020-W31,2020-08,1
4/1/2024,paid,#891791,1.18E+12,Returning,,0,New York,10530,2018-W05,2018-01,0
4/1/2024,paid,#891908,7.24E+12,Returning,BB786-13,89.99,Florida,33412,2024-W07,2024-02,1
4/1/2024,paid,#891839,3.28E+12,Returning,SQ3100795,44.99,North Carolina,28682,2020-W31,2020-07,1
4/1/2024,paid,#891735,5.46E+12,Returning,,0,Michigan,48127,2021-W50,2021-12,0
4/1/2024,paid,#891959,1.28E+12,Returning,SQ9178530,0,Virginia,23233,2018-W51,2018-12,1
4/1/2024,paid,#891758,5.68E+12,Returning,SQ9178530,59.99,New Hampshire,3087,2022-W18,2022-05,1
4/1/2024,paid,#892261,7.36E+12,First-time,C007,9.99,South Carolina,29406,2024-W14,2024-04,1
4/1/2024,paid,#891762,2.13E+12,Returning,,0,Arkansas,72903,2019-W30,2019-07,0
4/1/2024,paid,#891977,5.73E+12,Returning,,0,New Jersey,7728,2022-W23,2022-06,0
4/1/2024,paid,#891517,5.37E+12,Returning,,0,Wisconsin,53534,2021-W43,2021-10,0
4/1/2024,paid,#891595,3.28E+12,Returning,,0,California,90278,2020-W31,2020-07,0
4/1/2024,paid,#891731,3.49E+12,Returning,SQ5173256,49.99,Nevada,89423,2020-W47,2020-11,1
4/1/2024,paid,#891927,3.55E+12,Returning,SQ8862610,0,North Carolina,27614,2020-W52,2020-12,1
4/1/2024,paid,#892099,5.47E+12,Returning,,0,Illinois,61853,2021-W51,2021-12,0
4/1/2024,paid,#892261,7.36E+12,First-time,BB1150-28,59.99,South Carolina,29406,2024-W14,2024-04,1
4/1/2024,paid,#892043,3.53E+12,Returning,,0,California,94526,2020-W50,2020-12,0
4/1/2024,paid,#891809,3.36E+12,Returning,SQ1726938,49.99,Pennsylvania,19312,2020-W37,2020-09,1
4/1/2024,paid,#891531,2.99E+12,Returning,,0,California,90305,2020-W17,2020-04,0
4/1/2024,paid,#891916,6.50E+12,Returning,,0,Florida,32311,2023-W08,2023-02,0
4/1/2024,paid,#892081,1.18E+12,Returning,,0,California,94118,2018-W30,2018-07,0
4/1/2024,paid,#891707,3.37E+12,Returning,SQ9178530,39.99,Illinois,60622,2020-W37,2020-09,1
4/1/2024,paid,#891767,2.22E+12,Returning,SQ5173256,49.99,Virginia,22802,2019-W37,2019-09,1
4/1/2024,paid,#892102,1.51E+12,Returning,SQ8862610,0,Maryland,21162,2019-W18,2019-05,1
4/1/2024,paid,#891610,7.14E+12,Returning,,0,Massachusetts,2176,2024-W02,2024-01,0
4/1/2024,paid,#891642,6.36E+12,Returning,BB-Tropical,69.99,Michigan,48104,2022-W48,2022-11,1
4/1/2024,paid,#891522,6.19E+12,Returning,,0,Michigan,48025,2022-W36,2022-09,0
4/1/2024,paid,#892064,3.11E+12,Returning,,0,Massachusetts,2119,2020-W21,2020-05,0
4/1/2024,paid,#892117,5.08E+12,Returning,SQ8862610,0,Florida,32163,2021-W14,2021-04,1
4/1/2024,paid,#891871,3.45E+12,Returning,,0,Florida,33469,2020-W44,2020-10,0
4/1/2024,paid,#891872,5.32E+12,Returning,,0,Ohio,43147,2021-W40,2021-10,0
4/1/2024,paid,#892069,3.15E+12,Returning,SQ1726938,0,Pennsylvania,19035,2020-W34,2020-08,1
4/1/2024,paid,#891897,7.35E+12,First-time,,0,California,94089,2024-W14,2024-04,0
4/1/2024,paid,#891569,3.39E+12,Returning,,0,Ohio,44077,2020-W38,2020-09,0
4/1/2024,paid,#892174,3.16E+12,Returning,,0,Georgia,30316,2020-W24,2020-06,0
4/1/2024,paid,#891630,3.06E+12,Returning,,0,New Jersey,7645,2020-W19,2020-05,0
4/1/2024,paid,#891739,2.95E+12,Returning,SQ5173256,49.99,New York,11232,2020-W15,2020-04,1
4/1/2024,paid,#891676,3.03E+12,Returning,,0,Texas,75252,2020-W18,2020-04,0
4/1/2024,paid,#892276,7.18E+12,First-time,,0,Nevada,89060,2024-W14,2024-04,0
4/1/2024,paid,#891623,3.02E+12,Returning,,0,Georgia,30096,2020-W17,2020-04,0
4/1/2024,paid,#891648,6.76E+12,Returning,,0,West Virginia,25309,2023-W28,2023-07,0
4/1/2024,paid,#892023,3.15E+12,Returning,SQ1726938,0,Massachusetts,2143,2020-W23,2020-06,1
4/1/2024,paid,#891659,3.43E+12,Returning,SQBRM24,44.99,Ohio,45651,2020-W41,2020-10,1
4/1/2024,paid,#891798,3.06E+12,Returning,SQ9178530,39.99,Nevada,89015,2020-W19,2020-05,1
4/1/2024,paid,#892273,7.36E+12,First-time,BloomsyMX1:2024-05-01T00:00:00.000Z,0,California,92617-5351,2024-W14,2024-04,1
4/1/2024,paid,#891966,3.31E+12,Returning,SQ8862610,0,California,95014,2020-W33,2020-08,1
4/1/2024,paid,#891598,3.39E+12,Returning,SQ5173256,49.99,Pennsylvania,15090,2020-W39,2020-09,1
4/1/2024,paid,#891540,3.41E+12,Returning,,0,Florida,32792,2020-W40,2020-10,0
4/1/2024,paid,#892018,3.35E+12,Returning,,0,Minnesota,55118,2020-W36,2020-09,0
4/1/2024,paid,#891773,3.23E+12,Returning,,0,Arkansas,72704,2020-W28,2020-07,0
4/1/2024,paid,#891515,5.53E+12,Returning,,0,South Carolina,29448,2022-W20,2022-05,0
4/1/2024,paid,#892221,5.42E+12,Returning,,0,New Jersey,8053,2021-W47,2021-11,0
4/1/2024,paid,#891817,3.61E+12,Returning,,0,Georgia,30305,2021-W04,2021-01,0
4/1/2024,paid,#892060,7.09E+12,Returning,,0,Texas,78746,2023-W51,2023-12,0
4/1/2024,paid,#891564,1.18E+12,Returning,SQ8862610,54.99,Florida,32819,2016-W48,2016-11,1
4/1/2024,paid,#892190,3.06E+12,Returning,SQ1726938,0,New Jersey,8043,2020-W19,2020-05,1
4/1/2024,paid,#891932,7.23E+12,Returning,,0,New York,10128,2024-W06,2024-02,0
4/1/2024,paid,#891542,3.05E+12,Returning,,0,Illinois,60647,2020-W19,2020-05,0
4/1/2024,paid,#891901,3.30E+12,Returning,,0,North Carolina,28211,2020-W32,2020-08,0
4/1/2024,paid,#892016,3.53E+12,Returning,SQ9178530,0,Pennsylvania,19436,2020-W50,2020-12,1
4/1/2024,paid,#891807,5.23E+12,Returning,,0,Nevada,89012,2021-W29,2021-07,0
4/1/2024,paid,#892072,3.61E+12,Returning,SQ9178530,0,Virginia,22508,2021-W05,2021-02,1
4/1/2024,paid,#892073,2.74E+12,Returning,,0,Maryland,20854,2019-W48,2019-11,0
4/1/2024,paid,#891720,2.87E+12,Returning,SQ8862610,54.99,Florida,33140,2020-W08,2020-02,1
4/1/2024,paid,#891894,3.13E+12,Returning,SQBRM24,44.99,California,91761,2020-W22,2020-05,1
4/1/2024,paid,#891518,3.56E+12,Returning,,0,District Of Columbia,20009,2020-W53,2020-12,0
4/1/2024,paid,#891693,3.02E+12,Returning,SQBRM24,44.99,New Jersey,7728,2020-W18,2020-04,1
4/1/2024,paid,#892229,7.29E+12,Returning,,0,New York,10006,2024-W09,2024-03,0
4/1/2024,paid,#892089,3.42E+12,Returning,SQ9178530,0,Ohio,44813,2020-W41,2020-10,1
4/1/2024,paid,#891849,3.05E+12,Returning,,0,Rhode Island,2806,2020-W19,2020-05,0
4/1/2024,paid,#891513,6.00E+12,Returning,BB-PET-SAFE,49.99,Illinois,60025,2022-W31,2022-08,1
4/1/2024,paid,#892228,2.80E+12,Returning,SQ8862610,0,New Jersey,8085,2019-W51,2019-12,1
4/1/2024,paid,#891566,3.04E+12,Returning,,0,Virginia,23185,2020-W19,2020-05,0
4/1/2024,paid,#892090,3.51E+12,Returning,,0,Virginia,22407,2020-W48,2020-11,0
4/1/2024,paid,#891519,6.61E+12,Returning,,0,North Carolina,27513,2023-W18,2023-05,0
4/1/2024,paid,#891581,3.22E+12,Returning,SQ5173256,49.99,Florida,34689,2020-W27,2020-07,1
4/1/2024,paid,#892219,3.06E+12,Returning,SQ9178530,0,Michigan,48118,2020-W19,2020-05,1
4/1/2024,paid,#891891,6.61E+12,Returning,,0,New Hampshire,3842,2023-W19,2023-05,0
4/1/2024,paid,#892084,2.71E+12,Returning,,0,Florida,33455,2019-W47,2019-11,0
4/1/2024,paid,#892238,3.15E+12,Returning,SQ9178530,0,New York,12836,2020-W24,2020-06,1
4/1/2024,paid,#891972,2.12E+12,Returning,SQ1726938,0,Massachusetts,2481,2019-W30,2019-07,1
4/1/2024,paid,#891688,5.61E+12,Returning,,0,Texas,77484,2022-W12,2022-03,0
